ParentSKU;	SKU;	ColorName;	InternetName;	InternetTxt;	Q1;	Q2;	Q3;	Q4;	Q5;	Q6;	P1;	P2;	P3;	P4;	P5;	P6;	GrossNett;	ImprintType_IL1_T1;	ImprintDescription_IL1_T1;	ImprintImage_IL1_T1;	PriceClass_IL1_T1;	PriceClass_IL1_CN;	SetupFee_IL1_T1;	SetupFee_IL1_T1_NextColor;	SetupFeeStructure_IL1_T1;	ExcludeFreeSetupCosts_IL1_T1;	ImprintSize_IL1_T1;	MaxColors_IL1_T1;	Handling_IL1_T1;	ImprintType_IL1_T2;	ImprintDescription_IL1_T2;	ImprintImage_IL1_T2;	PriceClass_IL1_T2;	PriceClass_IL1_CN2;	SetupFee_IL1_T2;	SetupFee_IL1_T2_NextColor;	SetupFeeStructure_IL1_T2;	ExcludeFreeSetupCosts_IL1_T2;	ImprintSize_IL1_T2;	MaxColors_IL1_T2;	Handling_IL1_T2	ImprintType_IL1_T3;	ImprintDescription_IL1_T3;	ImprintImage_IL1_T3	PriceClass_IL1_T3;	PriceClass_IL1_CN3;	SetupFee_IL1_T3;	SetupFee_IL1_T3_NextColor;	SetupFeeStructure_IL1_T3;	ExcludeFreeSetupCosts_IL1_T3;	ImprintSize_IL1_T3;	MaxColors_IL1_T3;	Handling_IL1_T3;	ImprintType_IL1_T4;	ImprintDescription_IL1_T4;	ImprintImage_IL1_T4;	PriceClass_IL1_T4;	PriceClass_IL1_CN4;	SetupFee_IL1_T4;	SetupFee_IL1_T4_NextColor;	SetupFeeStructure_IL1_T4;	ExcludeFreeSetupCosts_IL1_T4;	ImprintSize_IL1_T4;	MaxColors_IL1_T4;	Handling_IL1_T4	ImprintType_IL1_T5;	ImprintDescription_IL1_T5;	ImprintImage_IL1_T5	PriceClass_IL1_T5;	PriceClass_IL1_CN5;	SetupFee_IL1_T5;	SetupFee_IL1_T5_NextColor;	SetupFeeStructure_IL1_T5;	ExcludeFreeSetupCosts_IL1_T5;	ImprintSize_IL1_T5;	MaxColors_IL1_T5;	Handling_IL1_T5	ImprintType_IL1_T6;	ImprintDescription_IL1_T6;	ImprintImage_IL1_T6;	PriceClass_IL1_T6;	PriceClass_IL1_CN6;	SetupFee_IL1_T6;	SetupFee_IL1_T6_NextColor;	SetupFeeStructure_IL1_T6;	ExcludeFreeSetupCosts_IL1_T6;	ImprintSize_IL1_T6;	MaxColors_IL1_T6;	Handling_IL1_T6;	IntraCode;	CountryOfOrigin;	OuterCartonPieces;	OuterCartonLength;	OuterCartonWidth;	OuterCartonHeight;	CommercialItemLength;	CommercialItemWidth;	CommercialItemHeight;	CommercialItemWeight;	Flavours;	Sizes;	WritingColor;	CapacityTxt;	OrderUnit;	MainGroup;	Material;	BatteryType;	NumberOfBatteries;	ProductImageURL;	DeliveryTimeMT_IL1_T1;	07_12_SearchTerms;	Q_OnPallet;	Brandnames;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KITAB Køkkenforklæde;MO7251-04;blue;Køkkenforklæde;Keittiö;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
KITAB Køkkenforklæde;MO7251-05;red;Køkkenforklæde;Keittiö;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
KITAB Køkkenforklæde;MO7251-06;white;Køkkenforklæde;Keittiö;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
KITAB Køkkenforklæde;MO7251-07;grey;Køkkenforklæde;Keittiö;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
KITAB Køkkenforklæde;MO7251-09;green;Køkkenforklæde;Keittiö;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
KITAB Køkkenforklæde;MO7251-10;orange;Køkkenforklæde;Keittiö;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
KITAB Køkkenforklæde;MO7251-13;beige;Køkkenforklæde;Keittiö;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
KITAB Køkkenforklæde;MO7251-37;royal blue;Køkkenforklæde;Keittiö;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
KITAB Køkkenforklæde;MO7251-38;fuchsia;Køkkenforklæde;Keittiö;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
KITAB Køkkenforklæde;MO7251-48;lime;Køkkenforklæde;Keittiö;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
KITAB Køkkenforklæde;MO7251-67;taupe;Køkkenforklæde;Keittiö;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Keittiö;;;;;;;;
TRAVELPLUS Pude, sovemaske og ø;MO7263-04;blue;Pude, sovemaske og ørepropper;Matkustaminen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Matkustaminen;;;;;;;;
TRAVELPLUS Pude, sovemaske og ø;MO7263-07;grey;Pude, sovemaske og ørepropper;Matkustaminen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Matkustaminen;;;;;;;;
JUHU Shoppingbag jute;MO7264-13;beige;Shoppingbag jute;Ostos- & Kangaskassit;;;;;;;;;;;;;;FRONT;Skærmtransfer;;T1;;38,02;;;;300x300 cm;;;FRONT;Digital transfer;;TD1;;53,24;;;;300x300 cm;;;BACK;Skærmtransfer;;T1;;38,02;;;;300x300 cm;;;BACK;Digital transfer;;TD1;;53,24;;;;300x300 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ostos- & Kangaskassit;;;;;;;;
TRAVELCONFORT Rejsepude oppuste;MO7265-04;blue;Rejsepude oppustelig;Matkustaminen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Matkustaminen;;;;;;;;
TRAVELCONFORT Rejsepude oppuste;MO7265-07;grey;Rejsepude oppustelig;Matkustaminen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Matkustaminen;;;;;;;;
MUSISOFT Ørepropper silicone;MO7267-06;white;Ørepropper silicone;Elektroniikka & Laitteet;;;;;;;;;;;;;;FRONT PAD;Tamponprint;;P3;;38,02;;;;50x50 cm;;;FRONT;Digitalt klistermærke;;DL;;38,02;;;;64x64 cm;;;FRONT;Doming;;DO1;;53,24;;;;64x64 cm;;;FRONT;Digitalt print;;PD2;;45,82;;;;64x64 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Elektroniikka & Laitteet;;;;;;;;
CASTILLO Design klemme metalisk;MO7298-16;matt silver;Design klemme metalisk;Kontor & Arbejde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kontor & Arbejde;;;;;;;;
RECYCLOPAD Notesblade æske husf;MO7304-13;beige;Notesblade æske husformet;Kontor & Arbejde;;;;;;;;;;;;;;ROOF;Digitalt klistermærke;;DL;;38,02;;;;70x30 cm;;;ROOF;Tamponprint;;P4;;38,02;;;;70x30 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kontor & Arbejde;;;;;;;;
SUMATRA Kugelpen bambus;MO7318-40;wood;Kugelpen bambus;kynät & kirjoitusvälineet;;;;;;;;;;;;;;ROUNDSCREEN;Rotationsserigrafi;;RS2;;53,24;;;;25x45 cm;;;BARREL RIGHT HANDED;Lasergravering;;L2;;23,4;;;;7x70 cm;;;BARREL RIGHT HANDED;Tamponprint;;P2;;38,02;;;;7x70 cm;;;BARREL LEFT HANDED;Tamponprint;;P2;;38,02;;;;7x70 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kynät & kirjoitusvälineet;;;;;;;;
ALUCOLOR Pen sæt i metal boks;MO7323-03;black;Pen sæt i metal boks;kynät & kirjoitusvälineet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kynät & kirjoitusvälineet;;;;;;;;
ALUCOLOR Pen sæt i metal boks;MO7323-04;blue;Pen sæt i metal boks;kynät & kirjoitusvälineet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kynät & kirjoitusvälineet;;;;;;;;
TEA TIME Tesæt;MO7343-06;white;Tesæt;;;;;;;;;;;;;;;ROUNDSCREEN CUP;Rotationsserigrafi;;RS5;;53,24;;;;10x60 cm;;;TEA POT LEFT;Keramisk transfer;;TC;;68,45;;;;20x50 cm;;;TEA POT RIGHT;Keramisk transfer;;TC;;68,45;;;;20x50 cm;;;CUP RIGHT;Keramisk transfer;;TC;;68,45;;;;30x40 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DUAL Kop med ske;MO7344-03;black;Kop med ske;;;;;;;;;;;;;;;RIGHT HANDED;Tamponprint;;P5;;38,02;;;;40x45 cm;;;LEFT HANDED;Tamponprint;;P5;;38,02;;;;40x45 cm;;;MUG TC;Keramisk transfer;;TC;;68,45;;;;30x200 cm;;;INSIDE TC;Keramisk transfer;;TC;;68,45;;;;20x150 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DUAL Kop med ske;MO7344-04;blue;Kop med ske;;;;;;;;;;;;;;;RIGHT HANDED;Tamponprint;;P5;;38,02;;;;40x45 cm;;;LEFT HANDED;Tamponprint;;P5;;38,02;;;;40x45 cm;;;MUG TC;Keramisk transfer;;TC;;68,45;;;;30x200 cm;;;INSIDE TC;Keramisk transfer;;TC;;68,45;;;;20x150 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DUAL Kop med ske;MO7344-09;green;Kop med ske;;;;;;;;;;;;;;;RIGHT HANDED;Tamponprint;;P5;;38,02;;;;40x45 cm;;;LEFT HANDED;Tamponprint;;P5;;38,02;;;;40x45 cm;;;MUG TC;Keramisk transfer;;TC;;68,45;;;;30x200 cm;;;INSIDE TC;Keramisk transfer;;TC;;68,45;;;;20x150 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DUAL Kop med ske;MO7344-10;orange;Kop med ske;;;;;;;;;;;;;;;RIGHT HANDED;Tamponprint;;P5;;38,02;;;;40x45 cm;;;LEFT HANDED;Tamponprint;;P5;;38,02;;;;40x45 cm;;;MUG TC;Keramisk transfer;;TC;;68,45;;;;30x200 cm;;;INSIDE TC;Keramisk transfer;;TC;;68,45;;;;20x150 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FASTOP Proptrækker elektrisk;MO7369-03;black;Proptrækker elektrisk;Ruoka- & Viinitarvikkeet;;;;;;;;;;;;;;FRONT;Tamponprint;;P4;;38,02;;;;70x28 cm;;;BACK;Tamponprint;;P4;;38,02;;;;70x28 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ruoka- & Viinitarvikkeet;;;;;;;;
JOHNNY Bamse med T-shirt;MO7375-04;blue;Bamse med T-shirt;Lelut & Pelit;;;;;;;;;;;;;;T-SHIRT;Skærmtransfer;;T1;;38,02;;;;12x25 cm;;;T-SHIRT;Digital transfer;;TD1;;53,24;;;;12x25 cm;;;T-SHIRT BACK;Skærmtransfer;;T1;;38,02;;;;12x25 cm;;;T-SHIRT TS;Sublimation;;TS2;;45,82;;;;12x35 cm;;;T-SHIRT BACK TS;Sublimation;;TS2;;45,82;;;;12x35 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
JOHNNY Bamse med T-shirt;MO7375-05;red;Bamse med T-shirt;Lelut & Pelit;;;;;;;;;;;;;;T-SHIRT;Skærmtransfer;;T1;;38,02;;;;12x25 cm;;;T-SHIRT;Digital transfer;;TD1;;53,24;;;;12x25 cm;;;T-SHIRT BACK;Skærmtransfer;;T1;;38,02;;;;12x25 cm;;;T-SHIRT TS;Sublimation;;TS2;;45,82;;;;12x35 cm;;;T-SHIRT BACK TS;Sublimation;;TS2;;45,82;;;;12x35 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
JOHNNY Bamse med T-shirt;MO7375-06;white;Bamse med T-shirt;Lelut & Pelit;;;;;;;;;;;;;;T-SHIRT;Skærmtransfer;;T1;;38,02;;;;12x25 cm;;;T-SHIRT;Digital transfer;;TD1;;53,24;;;;12x25 cm;;;T-SHIRT BACK;Skærmtransfer;;T1;;38,02;;;;12x25 cm;;;T-SHIRT TS;Sublimation;;TS2;;45,82;;;;12x35 cm;;;T-SHIRT BACK TS;Sublimation;;TS2;;45,82;;;;12x35 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
JOHNNY Bamse med T-shirt;MO7375-07;grey;Bamse med T-shirt;Lelut & Pelit;;;;;;;;;;;;;;T-SHIRT;Skærmtransfer;;T1;;38,02;;;;12x25 cm;;;T-SHIRT;Digital transfer;;TD1;;53,24;;;;12x25 cm;;;T-SHIRT BACK;Skærmtransfer;;T1;;38,02;;;;12x25 cm;;;T-SHIRT TS;Sublimation;;TS2;;45,82;;;;12x35 cm;;;T-SHIRT BACK TS;Sublimation;;TS2;;45,82;;;;12x35 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
JOHNNY Bamse med T-shirt;MO7375-09;green;Bamse med T-shirt;Lelut & Pelit;;;;;;;;;;;;;;T-SHIRT;Skærmtransfer;;T1;;38,02;;;;12x25 cm;;;T-SHIRT;Digital transfer;;TD1;;53,24;;;;12x25 cm;;;T-SHIRT BACK;Skærmtransfer;;T1;;38,02;;;;12x25 cm;;;T-SHIRT TS;Sublimation;;TS2;;45,82;;;;12x35 cm;;;T-SHIRT BACK TS;Sublimation;;TS2;;45,82;;;;12x35 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
JOHNNY Bamse med T-shirt;MO7375-10;orange;Bamse med T-shirt;Lelut & Pelit;;;;;;;;;;;;;;T-SHIRT;Skærmtransfer;;T1;;38,02;;;;12x25 cm;;;T-SHIRT;Digital transfer;;TD1;;53,24;;;;12x25 cm;;;T-SHIRT BACK;Skærmtransfer;;T1;;38,02;;;;12x25 cm;;;T-SHIRT TS;Sublimation;;TS2;;45,82;;;;12x35 cm;;;T-SHIRT BACK TS;Sublimation;;TS2;;45,82;;;;12x35 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lelut & Pelit;;;;;;;;
WACO Håndvarmer i hjerteform;MO7380-05;red;Håndvarmer i hjerteform;Koti;;;;;;;;;;;;;;FRONT;Serigrafi;;S3;;38,02;;;;15x40 cm;;;BACK;Serigrafi;;S3;;38,02;;;;15x40 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Koti;;;;;;;;
RECREATION Farveblyant sæt;MO7389-99;multicolour;Farveblyant sæt;;;;;;;;;;;;;;;LID PAD;Tamponprint;;P3;;38,02;;;;70x70 cm;;;LID;Digitalt print;;PD4;;45,82;;;;79x110 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALBERTA Konference mappe i kart;MO7411-13;beige;Konference mappe i karton;Muistikirjat & Muistivihkot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Muistikirjat & Muistivihkot;;;;;;;;
NIMBUS Regnponcho i rund behold;MO7421-03;black;Regnponcho i rund beholder;Sateenvarjot & Sadeasut;;;;;;;;;;;;;;FRONT;Tamponprint;;P3;;38,02;;;;25x25 cm;;;BACK;Tamponprint;;P3;;38,02;;;;25x25 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sateenvarjot & Sadeasut;;;;;;;;
NIMBUS Regnponcho i rund behold;MO7421-04;blue;Regnponcho i rund beholder;Sateenvarjot & Sadeasut;;;;;;;;;;;;;;FRONT;Tamponprint;;P3;;38,02;;;;25x25 cm;;;BACK;Tamponprint;;P3;;38,02;;;;25x25 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sateenvarjot & Sadeasut;;;;;;;;
NIMBUS Regnponcho i rund behold;MO7421-05;red;Regnponcho i rund beholder;Sateenvarjot & Sadeasut;;;;;;;;;;;;;;FRONT;Tamponprint;;P3;;38,02;;;;25x25 cm;;;BACK;Tamponprint;;P3;;38,02;;;;25x25 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sateenvarjot & Sadeasut;;;;;;;;
NIMBUS Regnponcho i rund behold;MO7421-06;white;Regnponcho i rund beholder;Sateenvarjot & Sadeasut;;;;;;;;;;;;;;FRONT;Tamponprint;;P3;;38,02;;;;25x25 cm;;;BACK;Tamponprint;;P3;;38,02;;;;25x25 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sateenvarjot & Sadeasut;;;;;;;;
NIMBUS Regnponcho i rund behold;MO7421-10;orange;Regnponcho i rund beholder;Sateenvarjot & Sadeasut;;;;;;;;;;;;;;FRONT;Tamponprint;;P3;;38,02;;;;25x25 cm;;;BACK;Tamponprint;;P3;;38,02;;;;25x25 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sateenvarjot & Sadeasut;;;;;;;;
NIMBUS Regnponcho i rund behold;MO7421-48;lime;Regnponcho i rund beholder;Sateenvarjot & Sadeasut;;;;;;;;;;;;;;FRONT;Tamponprint;;P3;;38,02;;;;25x25 cm;;;BACK;Tamponprint;;P3;;38,02;;;;25x25 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sateenvarjot & Sadeasut;;;;;;;;
EVERNOTE Notesbog recy;MO7431-03;black;Notesbog recy;Muistikirjat & Muistivihkot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Muistikirjat & Muistivihkot;;;;;;;;
EVERNOTE Notesbog recy;MO7431-04;blue;Notesbog recy;Muistikirjat & Muistivihkot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Muistikirjat & Muistivihkot;;;;;;;;
EVERNOTE Notesbog recy;MO7431-05;red;Notesbog recy;Muistikirjat & Muistivihkot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Muistikirjat & Muistivihkot;;;;;;;;
EVERNOTE Notesbog recy;MO7431-06;white;Notesbog recy;Muistikirjat & Muistivihkot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Muistikirjat & Muistivihkot;;;;;;;;
EVERNOTE Notesbog recy;MO7431-10;orange;Notesbog recy;Muistikirjat & Muistivihkot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Muistikirjat & Muistivihkot;;;;;;;;
EVERNOTE Notesbog recy;MO7431-48;lime;Notesbog recy;Muistikirjat & Muistivihkot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Muistikirjat & Muistivihkot;;;;;;;;
RIO DUO 2-i-1 kuglepen;MO7440-08;yellow;2-i-1 kuglepen;kynät & kirjoitusvälineet;;;;;;;;;;;;;;BARREL RIGHT HANDED;Tamponprint;;P2;;38,02;;;;7x60 cm;;;BARREL LEFT HANDED;Tamponprint;;P2;;38,02;;;;7x60 cm;;;OPPOSITE THE CLIP;Tamponprint;;P2;;38,02;;;;7x60 cm;;;BARREL L HANDED PD;Digitalt print;;PD1;;45,82;;;;5x30 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kynät & kirjoitusvälineet;;;;;;;;
RIO DUO 2-i-1 kuglepen;MO7440-10;orange;2-i-1 kuglepen;kynät & kirjoitusvälineet;;;;;;;;;;;;;;BARREL RIGHT HANDED;Tamponprint;;P2;;38,02;;;;7x60 cm;;;BARREL LEFT HANDED;Tamponprint;;P2;;38,02;;;;7x60 cm;;;OPPOSITE THE CLIP;Tamponprint;;P2;;38,02;;;;7x60 cm;;;BARREL L HANDED PD;Digitalt print;;PD1;;45,82;;;;5x30 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kynät & kirjoitusvälineet;;;;;;;;
RIO DUO 2-i-1 kuglepen;MO7440-38;fuchsia;2-i-1 kuglepen;kynät & kirjoitusvälineet;;;;;;;;;;;;;;BARREL RIGHT HANDED;Tamponprint;;P2;;38,02;;;;7x60 cm;;;BARREL LEFT HANDED;Tamponprint;;P2;;38,02;;;;7x60 cm;;;OPPOSITE THE CLIP;Tamponprint;;P2;;38,02;;;;7x60 cm;;;BARREL L HANDED PD;Digitalt print;;PD1;;45,82;;;;5x30 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kynät & kirjoitusvälineet;;;;;;;;
COLORE Highligther med 5 farver;MO7448-99;multicolour;Highligther med 5 farver;kynät & kirjoitusvälineet;;;;;;;;;;;;;;FRONT;Tamponprint;;P4;;38,02;;;;25x40 cm;;;FRONT;Digitalt print;;PD2;;45,82;;;;25x40 cm;;;BACK;Tamponprint;;P4;;38,02;;;;25x40 cm;;;BACK;Digitalt print;;PD2;;45,82;;;;25x40 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kynät & kirjoitusvälineet;;;;;;;;
AMERICA Solbriller med UV besky;MO7455-03;black;Solbriller med UV beskyttelse;Vyöt & Asusteet;;;;;;;;;;;;;;RIGHT LEG;Doming;;DO1;;53,24;;;;8x65 cm;;;RIGHT LEG;Tamponprint;;P2;;38,02;;;;8x65 cm;;;LEFT LEG;Doming;;DO1;;53,24;;;;8x65 cm;;;LEFT LEG;Tamponprint;;P2;;38,02;;;;8x65 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vyöt & Asusteet;;;;;;;;
AMERICA Solbriller med UV besky;MO7455-04;blue;Solbriller med UV beskyttelse;Vyöt & Asusteet;;;;;;;;;;;;;;RIGHT LEG;Doming;;DO1;;53,24;;;;8x65 cm;;;RIGHT LEG;Tamponprint;;P2;;38,02;;;;8x65 cm;;;LEFT LEG;Doming;;DO1;;53,24;;;;8x65 cm;;;LEFT LEG;Tamponprint;;P2;;38,02;;;;8x65 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vyöt & Asusteet;;;;;;;;
AMERICA Solbriller med UV besky;MO7455-05;red;Solbriller med UV beskyttelse;Vyöt & Asusteet;;;;;;;;;;;;;;RIGHT LEG;Doming;;DO1;;53,24;;;;8x65 cm;;;RIGHT LEG;Tamponprint;;P2;;38,02;;;;8x65 cm;;;LEFT LEG;Doming;;DO1;;53,24;;;;8x65 cm;;;LEFT LEG;Tamponprint;;P2;;38,02;;;;8x65 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vyöt & Asusteet;;;;;;;;
AMERICA Solbriller med UV besky;MO7455-06;white;Solbriller med UV beskyttelse;Vyöt & Asusteet;;;;;;;;;;;;;;RIGHT LEG;Doming;;DO1;;53,24;;;;8x65 cm;;;RIGHT LEG;Tamponprint;;P2;;38,02;;;;8x65 cm;;;LEFT LEG;Doming;;DO1;;53,24;;;;8x65 cm;;;LEFT LEG;Tamponprint;;P2;;38,02;;;;8x65 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vyöt & Asusteet;;;;;;;;
